index,substanceUsed,avgAmountUsed,avgAmountUsedUnit,amountUsed,measuringMethod,measuringTime,measuringDevice,refusedTesting,dateOfOffense,timeOfOffense,placeOfOffense,citySize,placeDetails,typeOfRoad,vehicleModel,vehicleType,checkedBy,reasonForCheck,reasonForCheckCategory,licenseStatus,lawBroken,note,sentence
108578219,alcohol,0.51,mg/l,0.53 mg/l; 0.49 mg/l,breath; breath,05:24; 05:46,J. XXXX U.,False,16.06.2022,05:20,Bratislava,437725,na Panónskej ceste v smere na Most SNP,urban,anonymized,car,Krajský dopravný inšpektorát Krajského riaditeľstva PZ v Bratislave,,traffic_check,valid,,Vozidlo malo evidenčné číslo Q.,"dňa 16.6.2022 v čase o 05.20 hodine na Panónskej ceste v Bratislave - mestskej časti Petržalka v smere na Most SNP, viedla osobné motorové vozidlo značky W. iXX, evidenčného čísla Q pričom bola zastavená hliadkou z Krajského dopravného inšpektorátu Krajského riaditeľstva PZ v Bratislave, následne bola podrobená dychovej skúške na prítomnosť alkoholu elektronickým meračom typu J. XXXX U., ktorým bola v čase o 05:24 hodine v jej dychu nameraná hodnota obsahu alkoholu 0,53 miligram na liter a pri opakovanej dychovej skúške v čase o 05.46 hodine bola v jej dychu nameraná hodnota obsahu alkoholu 0,49 miligramu na liter,"
111012040,alcohol,0.91,mg/l,0.93 mg/l; 0.88 mg/l,breath; breath,22:07; 22:24,AlcoQuant 6020,False,19.08.2022,22:05,Majere,,pri autobusovej zastávke,urban,anonymized,car,"Oddelenie cestného dozoru a špeciálnych kontrol, Krajský dopravný inšpektorát, Krajské riaditeľstvo Policajného zboru Prešov","zákonným spôsobom zastavená a následne po zastavení bola vyzvaná, aby predložila doklady k vedeniu a prevádzke motorového vozidla a po zákonnom poučení bola podrobená dychovej skúške",traffic_check,banned,§ 289 ods. 1 Trestného zákona č. 300/2005 Z.z.,"Osoba sa dopustila skutku aj napriek tomu, že trestným rozkazom Okresného súdu Kežmarok sp. zn. 9T 107/18 zo dňa 28.11.2018, ktorý nadobudol právoplatnosť dňom 14.12.2018, bola uznaná vinnou z prečinu ohrozenia pod vplyvom návykovej látky a bol jej uložený trest zákazu činnosti viesť všetky druhy motorových vozidiel na dobu 2 rokov, s podmienečným upustením od výkonu zvyšku trestu zákazu činnosti do 30.9.2019.","dňa 19.08.2022 v čase okolo 22:05 hod. potom, čo požila alkoholické nápoje, ktoré u nej zvýšili koncentráciu alkoholu na najmenej 0,93 mg/l vydychovaného vzduchu (čo predstavuje 1,94 promile), viedla ako vodička osobné motorové vozidlo továrenskej značky L. H., evidenčného čísla L. v smere od Červeného Kláštora na Spišskú Starú Ves, okres Kežmarok kde v obci Majere pri autobusovej zastávke na pevnom stanovišti bola hliadkou Oddelenia cestného dozoru a špeciálnych kontrol, Krajského dopravného inšpektorátu, Krajského riaditeľstva Policajného zboru Prešov zákonným spôsobom zastavená a následne po zastavení bola vyzvaná, aby predložila doklady k vedeniu a prevádzke motorového vozidla a po zákonnom poučení bola podrobená dychovej skúške elektronickým meračom AlcoQuant 6020, evidenčného čísla A409223 v čase o 22:07 hod. s nameranou pozitívnou hodnotou 0,93 mg/l vydychovaného vzduchu (čo je v prepočte 1,94 promile), v čase o 22:24 hod. vykonaná opakovaná dychová skúška s nameranou pozitívnou hodnotou a to 0,88 mg/l vydychovaného vzduchu (čo je v prepočte 1,83 promile) a uvedeného skutku sa dopustila aj napriek tomu, že trestným rozkazom Okresného súdu Kežmarok sp. zn. 9T 107/18 zo dňa 28.11.2018, ktorý nadobudol právoplatnosť dňom 14.12.2018, bola uznaná vinnou z prečinu ohrozenia pod vplyvom návykovej látky podľa § 289 ods. 1 Trestného zákona č. 300/2005 Z.z., za čo jej bol uložený trest zákazu činnosti viesť všetky druhy motorových vozidiel na dobu 2 rokov, v prípade ktorého bolo podmienečne upustené od výkonu zvyšku trestu zákazu činnosti do 30.9.2019,"
102463415,alcohol,1.21,mg/l,1.22 mg/l; 1.19 mg/l,breath; breath,18:43; 18:57,AlcoQuant 6020 plus,False,11.04.2022,18:43,Trnava,65033,po ulici Študentskej smerom na ulicu Paráka,urban,anonymized,car,hliadkou Pohotovostnej motorizovanej jednotky Krajského riaditeľstva Policajného zboru v Trnave,nekoordinovanej jazdy,suspected_intoxication,valid,,Elektrochemický analyzátor AlcoQuant 6020 plus mal výrobné číslo A409689 a merania boli vykonané pod číslami 5410 a 5411.,"dňa 11.04.2022 v čase okolo 18:43 hod. v meste Trnava, po ulici Študentskej smerom na ulicu Paráka, po predchádzajúcej konzumácii alkoholických nápojov, viedla ako vodička osobné motorové vozidlo značky L. XXX, Q.: O., pričom následne bola z dôvodu nekoordinovanej jazdy zastavená a kontrolovaná hliadkou Pohotovostnej motorizovanej jednotky Krajského riaditeľstva Policajného zboru v Trnave a podrobená dychovej skúške elektrochemickým analyzátorom na zistenie alkoholu v dychu značky AlcoQuant 6020 plus, výrobného č. A409689 pričom pod číslom merania 5410 v čase o 18:43 hod. jej bola nameraná hodnota vo výške 1,22 mg/l alkoholu v dychu a opakovanou dychovou skúškou elektrochemickým analyzátorom na zistenie alkoholu v dychu značky AlcoQuant 6020 plus, výrobného č. A409689, pod číslom merania 5411 jej bola v čase o 18:57 hod. nameraná hodnota vo výške 1,19 mg/l alkoholu v dychu,"
107291077,alcohol,0.5,mg/l,0.50 mg/l,breath,06:34,,False,17.06.2022,06:30,outside town/city limits,,za obcou Duplín pri križovatke s cestou III. triedy číslo 3583,class_I,Opel Corsa,car,Obvodného oddelenia PZ Stropkov,v rámci hliadkovej služby,traffic_check,valid,,"Vozidlo evidenčného čísla SP XXX AP viedla po štátnej ceste I. triedy číslo 15 v smere od obce Duplín, okres Stropkov na mesto Svidník, pričom zastavená bola pri križovatke s cestou III. triedy číslo 3583.","dňa 17.06.2022 okolo 06.30 hod. viedla osobné motorové vozidlo továrenskej značky Opel Corsa, evidenčného čísla SP XXX AP po štátnej ceste I. triedy číslo 15 v smere od obce Duplín, okres Stropkov na mesto Svidník s hladinou 0,50 miligramov etanolu na liter vydychovaného vzduchu, pričom za obcou Duplín pri križovatke s cestou III. triedy číslo 3583 bola hliadkou Obvodného oddelenia PZ Stropkov v rámci hliadkovej služby zastavená a o 06.34 hod. podrobená dychovej skúške,"
113650260,alcohol,1.06,mg/l,1.14 mg/l; 0.99 mg/l,breath; breath,20:58; 21:19,,False,19.09.2022,20:50,Handlová,16890,po ceste I/9 na Ulici Prievidzská,class_I,anonymized,car,,,,valid,,"Vozidlo, ktoré viedla, bolo v jej vlastníctve.",":  dňa 19.09.2022 v čase okolo 20.50 hod. po tom, čo požila alkoholické nápoje a mala v ten istý deň v čase o 20.58 hod. zistený obsah alkoholu 1,14 mg/l a v čase o 21.19 hod. obsah alkoholu 0,99 mg/l, viedla osobné motorové vozidlo značky H. O. s evidenčným číslom D ktoré je v jej vlastníctve, po ceste I/9 na Ulici Prievidzská v meste Handlová,"
106245057,alcohol,1.04,mg/l,1.04 mg/l; 1.04 mg/l,breath; breath,22:24; 22:40,AlcoQuant 6020 plus,False,07.06.2022,22:24,Senec,19963,"na Bratislavskej ulici, z kruhového objazdu",urban,Opel Corsa,car,OO PZ Senec,nedala znamenie o zmene smeru jazdy,traffic_violation,banned,§ 289 odsek 2 Trestného zákona,"Vodička už bola predtým odsúdená za prečin ohrozenia pod vplyvom návykovej látky a postihnutá za priestupok, pričom viedla vozidlo bielej farby napriek dvojročnému zákazu viesť motorové vozidlá uloženému od 20.08.2021, pričom dychová skúška bola vykonaná prístrojom AlcoQuant 6020 plus so sériovým č. A410118.","v čase o 22.24 hod dňa 07.06.2022 po požití 1,5 l piva viedla v meste Senec, na Bratislavskej ulici osobné motorové vozidlo zn. Opel Corsa, K.:Q.-XXXEV, bielej farby, kedy pri vychádzaní s osobným motorovým vozidlom z kruhového objazdu nedala znamenie o zmene smeru jazdy, pričom z uvedeného dôvodu bola zastavená a kontrolovaná hliadkou OO PZ Senec, následne podrobená orientačnej dychovej skúške s prístrojom AlcoQuant 6020 plus, sériové č. A410118, kedy jej bola v čase o 22:24 hod. nameraná hodnota 1,04 mg/l alkoholu a opakovanou dychovou skúškou v čase o 22:40 hod hodnota 1,04 mg/l alkoholu vo vydychovanom dychu, hoci trestným rozkazom Okresného súdu Bratislava II sp. zn. 0T232/2020 zo dňa 16.08.2020 právoplatným dňom 16.08.2020 bola odsúdená za prečin ohrozenia pod vplyvom návykovej látky podľa § 289 odsek 2 Trestného zákona a rozhodnutím Okresného dopravného inšpektorátu v Senci sp. zn. SC ORP-P-103/SC-ODI2-2021 zo dňa 18.05.2021 právoplatným dňom 18.05.2021 bola postihnutá za priestupok podľa § 22 odsek 1 písmeno e) zákona č. 372/1990 Zb. o priestupkoch, pričom motorové vozidlo viedla napriek tomu, že trestným rozkazom Okresného súdu Bratislava III sp. zn. 46T77/2021 zo dňa 08.07.2021 právoplatným dňom 20.08.2021 jej bol uložený trest zákazu činnosti viesť motorové vozidlá všetkého druhu vo výmere 2 rokov"
113798143,alcohol,0.92,mg/l,0.92 mg/l,breath,18:31,AlcoQuant 6020 Plus,False,03.10.2022,18:27,Štrba,,"200 m pred začiatkom obce Štrba v smere od obce Tatranská Štrba, zišiel s vozidlom vpravo mimo cestu",other,anonymized,car,hliadkou Obvodného oddelenia Policajného zboru vo Svite,zišiel s vozidlom mimo cestu,traffic_accident,valid,,"Prístroj AlcoQuant 6020 Plus mal sériové číslo A410030, osobné motorové vozidlo malo evidenčné číslo V, pričom sa pohybovalo po ceste III/3060 v okrese Poprad.","dňa 03.10.2022 v čase okolo 18:27 h v stave vylučujúcom spôsobilosť, ktorý si privodil predchádzajúcim požitím alkoholických nápojov, ktoré zvýšili hladinu etanolu v jeho krvi najmenej na 0,92 mg/l zistenú z vydychovaného vzduchu v čase o 18:31 h dňa 03.10.2022 prístrojom AlcoQuant 6020 Plus, sériového čísla A410030, viedol osobné motorové vozidlo továrenskej značky S. C., evidenčného čísla V po ceste III/3060 v smere od obce Tatranská Štrba do obce Štrba, okres Poprad, kde 200 m pred začiatkom obce Štrba v smere od obce Tatranská Štrba zišiel s vozidlom vpravo mimo cestu, kde bol z tohto dôvodu následne kontrolovaný hliadkou Obvodného oddelenia Policajného zboru vo Svite,"
99456304,alcohol,0.63,mg/l,0.63 mg/l,breath,14:17,,False,10.02.2022,14:16,anonymized,,"po ceste I/77 v obci T., okres C.",class_I,anonymized,car,hliadkou OCDŠK KDI KR PZ S.,z dôvodu nekoordinovaného spôsobu jazdy,suspected_intoxication,valid,"§ 4 odsek 2 písmeno d/ v nadväznosti na ustanovenie § 137 odsek 1, odsek 2 písmeno a/ zákona číslo 8/2009 Z.z. o cestnej premávke a o zmene a doplnení niektorých zákonov v znení neskorších predpisov",Evidenčné číslo vozidla bolo EČ: C.,"dňa 10.02.2022 v čase okolo 14.16 hod. v stave vylučujúcom spôsobilosť viedol osobné motorové vozidlo zn. Q. K., EČ: C. po ceste I/77 v obci T., okres C., kde z dôvodu nekoordinovaného spôsobu jazdy bol zastavený a kontrolovaný hliadkou OCDŠK KDI KR PZ S. a po jeho stotožnení bol dňa 10.02.2022 v čase o 14.17 hod. podrobený dychovej skúške, ktorou bolo zistené, že obvinený viedol vozidlo po predchádzajúcom požití alkoholických nápojov, ktoré zvýšili hladinu etanolu v jeho krvi najmenej na 0,63 mg/l zistenú z vydychovaného vzduchu, čím obvinený porušil ustanovenie § 4 odsek 2 písmeno d/ v nadväznosti na ustanovenie § 137 odsek 1, odsek 2 písmeno a/ zákona číslo 8/2009 Z.z. o cestnej premávke a o zmene a doplnení niektorých zákonov v znení neskorších predpisov,"
99461549,alcohol,0.97,mg/l,0.90 mg/l; 1.04 mg/l,breath; breath,15:36; 15:53,"AlcoQuant 6020 plus, číslo A409696",False,06.03.2022,15:23,Žiar nad Hronom,18852,"po ul. SNP v smere od OD Kaufland na Handlovú, na úrovni areálu spoločnosti K-systém",urban,VW Caravelle,van,hliadkou Obvodného oddelenia PZ Žiar nad Hronom,zastavený hliadkou pri kontrole,traffic_check,valid,,Vozidlo malo evidenčné číslo ZH-XXXCI.,", ž e  dňa 06.03.2022 v čase do 15:23 hod. viedol ako vodič osobné motorové vozidlo továrenskej značky VW Caravelle, evidenčné číslo ZH-XXXCI, v Žiari nad Hronom po ul. SNP v smere od OD Kaufland na Handlovú, kde na úrovni areálu spoločnosti K-systém bol v uvedenom čase zastavený hliadkou Obvodného oddelenia PZ Žiar nad Hronom, následne pri kontrole bol vyzvaný na podrobenie sa dychovej skúške na zistenie množstva etanolu vo vydychovanom vzduchu, ktorej sa dobrovoľne podrobil a ktorá bola vykonaná elektronickým analyzátorom dychu AlcoQuant 6020 plus, číslo A409696, pričom bolo preukázané, že vozidlo viedol pod vplyvom alkoholu, keďže vykonaná dychová skúška zodpovedá zistenej hodnote 0,90 MG/L v čase o 15:36 hod. a pri opakovanej dychovej skúške bola nameraná hodnota 1,04 MG/L v čase o 15:53 hod.,"
110780999,methamphetamine; amphetamine,,,364 ng/ml; 20 ng/ml,blood; blood,n/a; n/a,,False,08.01.2022,07:52,Fiľakovské Kováče,,časť Kurtáň,class_I,anonymized,car,ODI Lučenec,nakoľko javil príznaky požitia iných návykových látok,suspected_intoxication,valid,,"Následne sa na výzvu polície podrobil dychovej skúške na zistenie prítomnosti alkoholu v dychu, ktorá bola negatívna, pričom v dôsledku koncentrácie zistených látok a ich vplyvu na psychické, senzorické a motorické funkcie organizmu nebol schopný bezpečne viesť motorové vozidlo.",", ž e  - dňa 08.01.2022 v čase asi o 07:52 hod. po ceste č. I/XX, po predchádzajúcom užití psychoaktívnej návykovej látky - metamfetamínu (pervitínu), viedol osobné motorové vozidlo zn. V. H. Combi, EČ: LC XXX DF, kde v obci Fiľakovské Kováče časť Kurtáň bol zastavený a kontrolovaný hliadkou ODI Lučenec, následne sa na výzvu polície podrobil dychovej skúške na zistenie prítomnosti alkoholu v dychu, ktorá bola negatívna, avšak nakoľko javil príznaky požitia iných návykových látok, bol vyzvaný na odber moču a krvi, na základe čoho bola u neho znaleckým dokazovaním stanovená prítomnosť metamfetamínu v krvi v čase jazdy v koncentrácii 364 ng/ml a amfetamínu v koncentrácii 20 ng/ml, pričom v dôsledku koncentrácie týchto látok a ich vplyvu na psychické, senzorické a motorické funkcie organizmu nebol schopný bezpečne viesť motorové vozidlo,"
118468012,alcohol,0.8,mg/l,0.80 mg/l,breath,14:31,AlcoQuant 6020 plus,False,14.12.2022,14:25,anonymized,,pri kultúrnom dome,,Peugeot 5008,car,Okresného dopravného inšpektorátu Galanta,zákonným spôsobom zastavený a kontrolovaný,traffic_check,valid,,"Evidenčné číslo vozidla bolo U., sériové číslo prístroja AlcoQuant 6020 plus bolo T. a číslo merania bolo XXX.",", Ž E
dňa 14. 12. 2022 v čase o 14:25 hod. pri kultúrnom dome v obci T., po predchádzajúcom požití
alkoholických nápojov viedol ako vodič osobné motorové vozidlo značky Peugeot 5008, evidenčné
číslo U., kde bol zákonným spôsobom zastavený a kontrolovaný hliadkou Okresného dopravného
inšpektorátu Galanta, pričom mu bola príslušníkom hliadky vykonaná v čase o 14:31 hodine skúška na
zistenie alkoholu v dychu prístrojom AlcoQuant 6020 plus, sériové číslo T., číslo merania XXX, ktorým
mu bola nameraná hodnota 0,80 mg/l alkoholu v dychu,"
96982857,methamphetamine; amphetamine,,,214.15 ng/ml; 34.24 ng/ml,krv; krv,17:20; 17:20,,False,05.07.2021,16:35,Spišská Nová Ves Smižany,,na ulici Mlynskej v smere jadzy od ulice J. Hanulu,urban,Mitsubishu ASX,car,policajnou hliadkou,javil známky požitia omamných a psychotropných látok,suspected_intoxication,valid,§ 289 ods. 1 Tr. zákona,"Podľa znaleckého posudku z odvetvia psychiatria mal obvinený v čase jazdy hladinu pervitínu v tele jednoznačne nad toxickým limitom, v dôsledku čoho jeho psychické a fyzické funkcie boli v stave vylučujúcom viesť motorové vozidlo.","z prečinu ohrozenia pod vplyvom návykovej látky podľa § 289 ods. 1 Tr. zákona,  p r e t o ž e  dňa 5. júla 2021, v čase okolo 16.35 h, v meste Spišská Nová Ves Smižany, okres Spišská Nová Ves, na ulici Mlynskej v smere jadzy od ulice J. Hanulu, po predchádzajúcom požití metamfetamínu (pervitínu), viedol osobné motorové vozidlo továrenskej značky Mitsubishu ASX, evidenčného čísla N. XXXCR, kde bol zastavený a kontrolovaný policajnou hliadkou, nakoľko počas policajnej kontroly javil známky požitia omamných a psychotropných látok, bol mu v čase o 17.20 h uvedeného dňa odobratý biologický materiál krv a moč, pričom imunochormatografickým skríningom mu bola v krvi zistená koncentrácia 34,24 ng/ ml amfetamínu a 214,15 ng/ml metamfetamínu, pričom metamfetamín a amfetamín sú podľa zákona č. 139/1998 Z.z. o omamných látkach, psychotropných látkach a prípravkov v znení neskorších predpisov zaradené do II. skupiny psychotropných látok a podľa znaleckého posudku z odvetvia psychiatria mal v čase jazdy hladinu pervitínu v tele jednoznačne nad toxickým limitom, v dôsledku čoho jeho psychické a fyzické funkcie boli v stave vylučujúcom viesť motorové vozidlo,"
110239982,alcohol,0.67,mg/l,0.67 mg/l; 0.69 mg/l; 0.66 mg/l,breath; breath; breath,14:52; 15:14; 15:37,AlcoQuant 6020 plus,False,05.08.2022,14:45,anonymized,,"po miestnej komunikácii - ulici Y., v smere jazdy na ulicu Ľ.. Š., kde bol na ulici Y. v križovatke s ulicou Študentskou",urban,Volkswagen Sharan,car,Krajského dopravného inšpektorátu Banská Bystrica,bol predpísaným spôsobom zastavený a kontrolovaný hliadkou Krajského dopravného inšpektorátu Banská Bystrica,traffic_check,valid,,Evidenčné číslo vozidla bolo T. XXX Q. a výrobné číslo prístroja AlcoQuant 6020 plus bolo A409694.,", preto že  dňa 05.08.2022 v čase o 14:45 hod. viedol ako vodič osobné motorové vozidlo značky Volkswagen Sharan, evidenčné číslo T. XXX Q., v meste X. po miestnej komunikácii - ulici Y., v smere jazdy na ulicu Ľ.. Š., kde bol na ulici Y. v križovatke s ulicou Študentskou predpísaným spôsobom zastavený a kontrolovaný hliadkou Krajského dopravného inšpektorátu Banská Bystrica, ktorou bol vyzvaný na podrobenie sa dychovej skúške, ktorú neodmietol a tejto sa dobrovoľne podrobil, pričom prístrojom typu AlcoQuant 6020 plus výrobného čísla A409694 mu bola po prefúknutí dňa 05.08.2022 v čase o 14:52 hod. nameraná hodnota 0,67 mg/l etanolu vo vydychovanom vzduchu, druhou dychovou skúškou vykonanou tým istým prístrojom a toho istého dňa v čase o 15:14 hod. mu bola nameraná hodnota 0,69 mg/l etanolu vo vydychovanom vzduchu a treťou dychovou skúškou vykonanou tým istým prístrojom a toho istého dňa v čase o 15:37 hod. mu bola nameraná hodnota 0,66 mg/l etanolu vo vydychovanom vzduchu,"
