id,text,amountUsed.text.curated,amountUsed.value.curated,amountUsed.position.curated,substanceUsed.text.curated,substanceUsed.value.curated,substanceUsed.position.curated,checkedBy.text.curated,checkedBy.value.curated,checkedBy.position.curated,placeOfOffense.text.curated,placeOfOffense.value.curated,placeOfOffense.position.curated,measuringDevice.text.curated,measuringDevice.value.curated,measuringDevice.position.curated,measuringMethod.text.curated,measuringMethod.value.curated,measuringMethod.position.curated,vehicleModel.text.curated,vehicleModel.value.curated,vehicleModel.position.curated,dateOfOffense.text.curated,dateOfOffense.value.curated,dateOfOffense.position.curated,measuringTime.text.curated,measuringTime.value.curated,measuringTime.position.curated,timeOfOffense.text.curated,timeOfOffense.value.curated,timeOfOffense.position.curated,vehicleType.text.curated,vehicleType.value.curated,vehicleType.position.curated,refusedTesting.text.curated,refusedTesting.value.curated,refusedTesting.position.curated,placeDetails.text.curated,placeDetails.value.curated,placeDetails.position.curated,reasonForCheck.text.curated,reasonForCheck.value.curated,reasonForCheck.position.curated,licenseStatus.text.curated,licenseStatus.value.curated,licenseStatus.position.curated,typeOfRoad.text.curated,typeOfRoad.value.curated,typeOfRoad.position.curated
115468836,", ž e dňa 30.10.2022 v čase o 10.35 hod. v meste Bratislava na Rybničnej ulici, pod vplyvom alkoholu viedol osobné motorové vozidlo továrenskej značky Škoda Octavia, ev.č.: V. XXX J., kedy bol z dôvodu nepoužitia bezpečnostných pásov predpísaným spôsobom zastavený a kontrolovaný zasahujúcou hliadkou Krajského riaditeľstva Policajného zboru Bratislava, Pohotovostnou motorizovanou jednotkou a v čase o 10.39 hod. bol podrobený dychovej skúške prístrojom AlcoQuant 6020 Plus, sériového čísla A410163, s pozitívnym výsledkom 0,71 mg/l alkoholu v dychu (1,50 ‰) a pri opakovanej kontrolnej skúške totožným prístrojom v čase o 10.55 hod., za účelom overenia výsledku merania, mu bola nameraná taktiež pozitívna a stúpajúca hodnota 0,90 mg/l alkoholu v dychu (1,90 ‰),","0,71 mg/l",,"(524, 533)",alkoholu,alcohol,"(534, 542)","hliadkou Krajského riaditeľstva Policajného zboru Bratislava, Pohotovostnou motorizovanou jednotkou",,,Bratislava,,"(49, 59)",AlcoQuant 6020 Plus,,"(455, 474)",dychovej skúške,breath,"(428, 443)",Škoda Octavia,,"(151, 164)",30.10.2022,,"(10, 20)",10.39,,"(403, 408)",10.35,,"(30, 35)",osobné motorové vozidlo,car,"(108, 131)",podrobený,FALSE,"(418, 427)",Rybničnej ulici,,"(63, 78)",,,,,,,ulici,urban,"(73, 78)"
115542007,"dňa 03.11.2022 v čase o 16:36 hod. po predchádzajúcom požití alkoholických nápojov viedol osobné motorové vozidlo zn. Peugeot 405, ev. č. K. XXX Y. po ceste III/2110 v obci Ďurčiná v smere jazdy od Rajca na Rajeckú Lesnú ovplyvnený alkoholom v čase o 16:36 hod. vo výške 0,58 mg etanolu na liter vydychovaného vzduchu (čo predstavuje 1,21 promile), opakovanou dychovou skúškou mu bola v čase o 17:02 hod. nameraná hodnota vo výške 0,60 mg etanolu na liter vydychovaného vzduchu (čo predstavuje 1,25 promile) a v čase o 17:51 hod. vo výške 0,54 mg/l etanolu na liter vydychovaného vzduchu (čo predstavuje 1,13 promile), pričom svojím konaním porušil ust. § 4 ods. 2 písm. d) Zákona č. 8/2009 Z.z. o cestnej premávke,","0,58 mg etanolu na
liter; 0,60 mg etanolu na liter; 0,54 mg/l",,"(271, 295); (431, 455); (539, 548)",alkoholom,alcohol,"(232, 241)",,,,Ďurčiná,,"(173, 180)",,,,dychovou skúškou,breath,"(360, 376)",Peugeot 405,,"(118, 129)",03.11.2022,,"(4, 14)",16:36; 17:02; 17:51,,"(251, 256); (394, 399); (519, 524)",16:36,,"(24, 29)","osobné
motorové vozidlo",car,"(90, 113)",,,,od Rajca na Rajeckú Lesnú,,"(195, 220)",nepoužitia bezpečnostných pásov,traffic_violation,,,,,ceste III/2110,class_III,"(151, 165)"
116083856,"že dňa 12.11.2022 v čase o 23.15 hod. po tom, čo požil alkoholické nápoje a v čase o 23:17 hod. mal v dychu 1,51 mg/l alkoholu, pri prvej opakovanej dychovej skúške v čase o 23:33 hod. mal v dychu 1,55 mg/l alkoholu a pri druhej opakovanej dychovej skúške nasledujúceho dňa v čase o 02.26 hod. mal v dychu 1,17 mg/l alkoholu, viedol ako vodič osobné motorové vozidlo zn. I. K., D.. Č.. O.-XXX M. po miestnej ceste v smere od Hriňovej, časť Krivec do Korytárok, kde bol pred rodinným domom č. 397 zastavený a kontrolovaný hliadkou Obvodného oddelenia PZ Hriňová,","1,51 mg/l; 1,55 mg/l; 1,17 mg/l",,"(108, 117); (197, 206); (306, 315)",alkoholické nápoje; alkoholu; alkoholu; alkoholu,None; alcohol; alcohol; alcohol,"(55, 73); (118, 126); (207, 215); (316, 324)",hliadkou Obvodného oddelenia PZ Hriňová,,"(521, 560)",Hriňovej,,"(425, 433)",,,,dychu; dychovej skúške; dychovej skúške,breath; breath; breath,"(102, 107); (149, 164); (240, 255)",I.,,"(371, 373)",12.11.2022,,"(7, 17)",23:17; 23:33; 02.26,,"(85, 90); (174, 179); (283, 288)",23.15,,"(27, 32)",osobné motorové vozidlo,car,"(343, 366)",mal,FALSE,"(96, 99)",pred rodinným domom,,"(469, 488)",zastavený a kontrolovaný,traffic_check,"(496, 520)",viedol,valid,"(326, 332)",po miestnej ceste; miestnej ceste,urban; urban,"(396, 413); (399, 413)"
116508264,", ž e dňa 27. novembra 2021, v čase okolo 22.30 h, na diaľnici D1, v smere Spišské Podhradie na mesto Poprad, v stave vylučujúcom spôsobilosť viedol osobné motorové vozidlo továrenskej značky Volkswagen Multivan evidenčného čísla F. XXX Z., po predchádzajúcom požití alkoholických nápojov, čo bolo zistené počas cestnej kontroly po jeho zastavení v úseku diaľnice v km 365,5 po vyjdení z tunela Braniska pod Spišským Hradom, okres Levoča, kedy mu dychovou skúškou elektronickým prístrojom typu Alcotest 7510, sériového čísla ARMG-0585, v čase o 22.42 hod. uvedeného dňa, bola nameraná hodnota 0,65 mg/1 alkoholu v dychu a podľa odborného vyjadrenia znalca z odvetvia súdne lekárstvo (toxikológia, alkohológia, sérohematológia) mala v čase skutku koncentráciu alkoholu v krvi v rozmedzí 1,41 - 1,67 g/kg (promile),","0,65 mg/1",,"(594, 603)",alkoholických nápojov; alkoholu; alkoholu,alcohol; alcohol; alcohol,"(268, 289); (604, 612); (760, 768)",,,,,,,Alcotest 7510,,"(495, 508)",dychovou,breath,"(448, 456)",Volkswagen Multivan,,"(193, 212)",27. novembra 2021,,"(11, 28)",22.42,,"(546, 551)",22.30,,"(43, 48)",osobné motorové vozidlo,car,"(150, 173)",nameraná,FALSE,"(577, 585)",smere Spišské Podhradie na mesto Poprad,,"(70, 109)",,,,,,,diaľnici D1,motorway,"(55, 66)"
116483928,"dňa XX.XX.XXXX v čase o XX.XX h viedol na Ul. Y. E. v meste P. osobné motorové vozidlo zn. T. O., EČ: P po predchádzajúcom požití alkoholických nápojov, pričom bol zastavený a kontrolovaný hliadkou Obvodného oddelenia PZ P., ktorá u neho pri vykonanej dychovej skúške v uvedený deň v čase o XX.XX h namerala hodnotu 0,65 miligramu etanolu na liter vydýchnutého vzduchu a v čase o XX.XX h hodnotu 0,58 miligramu etanolu na liter vydýchnutého vzduchu,","0,65 miligramu etanolu na liter; 0,58 miligramu etanolu na liter",,"(316, 347); (396, 427)",alkoholických nápojov; etanolu; etanolu,alcohol; alcohol; alcohol,"(130, 151); (331, 338); (411, 418)",hliadkou Obvodného oddelenia PZ P.,,"(189, 223)",P.,,"(60, 62)",,,,dychovej skúške,breath,"(252, 267)",T.,,"(91, 93)",XX.XX.XXXX,,"(4, 14)",XX.XX; XX.XX,,"(291, 296); (380, 385)",XX.XX,,"(24, 29)",osobné motorové vozidlo,car,"(63, 86)",vykonanej; namerala,False; False,"(242, 251); (299, 307)",Ul.,,"(42, 45)",zastavený a kontrolovaný,traffic_check,"(164, 188)",,,,v meste,urban,"(52, 59)"
115156681,"dňa 07.09.2022 v čase okolo 00:32 hod. viedol osobné motorové vozidlo zn. Škoda Superb, evidenčné číslo A. XXX I., farby šedá metalíza, v obci Rabča, okres Námestovo, po ceste I/78 v smere na obec Oravská Polhora, kde pri rodinnom dome č. 811 v obci Rabča bol predpísaným spôsobom zastavený a kontrolovaný policajtmi hliadky Obvodného oddelenia Policajného zboru Námestovo, pričom javil známky ovplyvnenia návykovou látkou, preto bol po negatívnej dychovej skúške na ovplyvnenie alkoholom opakovane vyzvaný, aby sa podrobil vyšetreniu formou odberu krvi alebo iného biologického materiálu, či nie je ovplyvnený inou návykovou látkou než alkohol, čo však bez relevantného medicínskeho dôvodu odmietol,",,,,,,,hliadky Obvodného oddelenia Policajného zboru Námestovo,,"(317, 372)",Rabča,,"(143, 148)",,,,krvi,blood,"(549, 553)",Škoda Superb,,"(74, 86)",07.09.2022,,"(4, 14)",,,,okolo 00:32,,"(22, 33)",osobné motorové vozidlo,car,"(46, 69)",odmietol,TRUE,"(691, 699)",,,,,,,,,,ceste I/78,class_I,"(170, 180)"
115526190,"- dňa 06.12.2020 v čase asi o 15:30 hod. v obci K. W. po miestnej komunikácii po predchádzajúcom užití psychoaktívnej návykovej látky - metamfetamínu (pervitínu), viedol osobné motorové vozidlo zn. Peugeot X., EČ: LC XXX DG, kde bol zastavený a kontrolovaný hliadkou PMJ Lučenec, následne sa na výzvu polície podrobil dychovej skúške na zistenie prítomnosti alkoholu v dychu, ktorá bola negatívna, avšak nakoľko javil príznaky požitia iných návykových látok, bol vyzvaný na odber krvi a moču, na základe čoho bola u neho znaleckým dokazovaním stanovená prítomnosť metamfetamínu v krvi v čase jazdy v koncentrácii 260 ng/ml a amfetamínu v koncentrácii 45 ng/ml, pričom v dôsledku koncentrácie týchto látok a ich vplyvu na psychické, senzorické a motorické funkcie organizmu nebol schopný bezpečne viesť motorové vozidlo,",260 ng/ml; 45 ng/ml,,"(613, 622); (651, 659)",metamfetamínu; alkoholu; metamfetamínu; amfetamínu,methamphetamine; alcohol; methamphetamine; amphetamine,"(136, 149); (358, 366); (564, 577); (625, 635)",hliadkou PMJ Lučenec,,"(258, 278)",K.,,"(48, 50)",,,,dychovej skúške; moču,breath; urine,"(318, 333); (487, 491)",Peugeot X,,"(198, 207)",06.12.2020,,"(6, 16)",,,,15:30,,"(30, 35)",osobné motorové vozidlo,car,"(170, 193)",podrobil,FALSE,"(309, 317)",,,,,,,,,,miestnej komunikácii,urban,"(57, 77)"
116506710,": potom, čo požila alkoholické nápoje, dňa 05.08.2022 približne o 06:25 hod. v meste Topoľčany po ulici K. ceste XX/XXX v smere k ulici G.. armády, viedla ako vodička motorové vozidlo značky K. Yaris, evidenčné číslo K kde bola na ulici K. na autobusovej zastávke pred rodinným domom č. XXXX/XX zastavená a kontrolovaná hliadkou príslušníkov OO PZ Topoľčany, pričom po poučení policajtom o správnom použití prístroja dychovou skúškou na alkohol prístrojom Alcotest 7510 plus, číslo T.-XXXX, číslo merania XXXX, vykonanou o 06:26 hod. dňa 05.08.2022 bola u nej nameraná hodnota 0,60 mg/l alkoholu v dychu,","0,60 mg/l",,"(577, 586)",alkoholické nápoje; alkoholu,alcohol; alcohol,"(19, 37); (587, 595)",hliadkou príslušníkov OO PZ Topoľčany,,"(320, 357)",Topoľčany,,"(85, 94)",Alcotest 7510 plus,,"(456, 474)",dychovou skúškou,breath,"(417, 433)",K; Yaris,,"(191, 192); (194, 199)",05.08.2022,,"(43, 53)",06:26,,"(523, 528)",06:25,,"(66, 71)",motorové vozidlo,car,"(167, 183)",,,,autobusovej zastávke; rodinným domom; XXXX/XX,,"(243, 263); (269, 283); (287, 294)",,,,,,,ulici K; ceste XX/XXX; ulici G.. armády; ulici K.,urban; other; urban; urban,"(98, 105); (107, 119); (130, 146); (231, 239)"
116529724,"dňa 24.10.2022 v čase o 07:01 hod. viedol nákladné motorové vozidlo Renault Master ev. č. NO XXX CN v stave vylučujúcom spôsobilosť, ktorú si privodil vplyvom návykovej látky po ceste III/2282 cez obec Zákamenné, okr. Námestovo, v smere od časti zv. Spodná Mrzáčka k ceste II/520, kde v blízkosti rodinného domu č. 361, bol hliadkou Okresného dopravného inšpektorátu v Dolnom Kubíne predpísaným spôsobom zastavený a kontrolovaný, pričom sa podrobil dychovej skúške vykonanej prístrojom Alcoquant 6020 plus, sériové číslo A409032, pričom mu bola nameraná hodnota 0,62 mg/l alkoholu v dychu v čase 7:02 hod. dňa 24.10.2022 a hodnota 0,68 mg/l alkoholu v dychu v čase 7:19 hod. dňa 24.10.2022, a takto konal napriek tomu, že mu Rozhodnutím sp. zn. ORPZ-DK-ODI4-25/2021-P zo dňa 07.05.2021, ktoré nadobudlo právoplatnosť dňa 07.05.2021 a vykonateľnosť dňa 22.05.2021, bola uložená pokuta vo výške 300 eur a zákaz viesť motorové vozidlá na dobu 8 mesiacov pre priestupok podľa § 22 ods. 2 písm. c) zákona SNR č. 372/1990 Zb. o priestupkoch v znení neskorších predpisov, ktorého sa dopustil jazdou motorovým vozidlom pod vplyvom alkoholu,","0,62 mg/l; 0,68 mg/l",,"(562, 571); (631, 640)",alkoholu; alkoholu,alcohol; alcohol,"(572, 580); (641, 649)",Okresného dopravného inšpektorátu v Dolnom Kubíne,,"(333, 382)",,,,Alcoquant 6020 plus,,"(486, 505)",dychovej skúške,breath,"(449, 464)",Renault Master,,"(68, 82)",24.10.2022,,"(4, 14)",7:02; 7:19,,"(596, 600); (665, 669)",07:01,,"(24, 29)",nákladné motorové vozidlo,truck,"(42, 67)",,,,Zákamenné,,"(202, 211)",,,,zákaz viesť motorové vozidlá,banned,"(903, 931)",,,
115725637,", že dňa 7. novembra 2022 v čase pred 00:05 hod. po ceste v obci H., okr. G., po predchádzajúcom požití alkoholu viedol osobné motorové vozidlo zn. I. H., EČV G. XXX J., kde z dôvodu jazdy po chodníku a v protismernom jazdnom pruhu bol zastavený hliadkou PMJ Prešov a podrobený dychovej skúške na zistenie alkoholu elektronickým meračom typu AlcoQuant 6020 plus, pri ktorej skúške o 00:11 hod. bola u neho zistená hladina alkoholu 1,08 mg/l a pri opakovanej skúške o 00:30 hod. hladina alkoholu 0,97 mg/l,","1,08 mg/l; 0,97 mg/l",,"(432, 441); (496, 505)",alkoholu,alcohol,"(307, 315)",hliadkou PMJ Prešov,,"(247, 266)",H,,"(66, 67)",AlcoQuant 6020 plus,,"(343, 362)",dychovej skúške,breath,"(279, 294)",I,,"(149, 150)",7. novembra 2022,,"(10, 26)",00:11; 00:30,,"(384, 389); (468, 473)",00:05,,"(39, 44)",osobné motorové vozidlo,car,"(121, 144)",podrobený,FALSE,"(269, 278)",,,,jazdy po chodníku a v protismernom jazdnom pruhu,traffic_violation,"(184, 232)",,,,ceste v obci,urban,"(53, 65)"
115441241,"dňa 29.10.2022 v čase o 20:30 hod. po predchádzajúcom požití alkoholických nápojov viedla osobné motorové vozidlo zn. Fiat Punto, ev. č. S. XXX U. v protismere po ulici Murgašovej v Kysuckom Novom Meste ovplyvnená alkoholom v čase o 20:38 hod. vo výške 1,15 mg etanolu na liter vydychovaného vzduchu (čo predstavuje 2,40 promile) a opakovanou dychovou skúškou jej bola v čase o 20:54 hod. nameraná hodnota vo výške 1,05 mg etanolu na liter vydychovaného vzduchu (čo predstavuje 2,19 promile), pričom svojím konaním porušila ust. § 4 ods. 2 písm. d), § 9 ods. 1 Zákona č. 8/2009 Z.z. o cestnej premávke,","1,15 mg etanolu na liter vydychovaného
vzduchu (čo predstavuje 2,40 promile); 1,05 mg etanolu na liter vydychovaného vzduchu (čo predstavuje 2,19
promile)",,"(253, 329); (415, 491)",alkoholom,None,"(214, 223)",,,,"Kysuckom Novom
Meste",,"(182, 202)",,,,,,,Fiat Punto,,"(118, 128)",29.10.2022,,"(4, 14)",20:38; 20:54,,"(233, 238); (378, 383)",20:30,,"(24, 29)","osobné
motorové vozidlo",car,"(90, 113)",,,,,,,protismere,traffic_violation,"(149, 159)",,,,,,
116137316,"ž e dňa 01.11.2022 v čase o 08:59 hod. viedol na ul. Hlavnej v Šali pred OD Lidl osobné motorové vozidlo značky Škoda Roomster, bielej farby s evidenčným číslom T., kde bol zastavený a kontrolovaný hliadkou Obvodného oddelenia PZ Šaľa, pričom mu bola vykonaná skúška na zistenie množstva alkoholu v dychu elektronickým prístrojom typu Alcoquant 6020 plus, sériového čísla A409092 , ktorou mu bola nameraná hodnota 0,69 mg/l alkoholu v dychu,","0,69 mg/l",,"(415, 424)",alkoholu,alcohol,"(425, 433)",Obvodného oddelenia PZ Šaľa,,"(208, 235)",Šali,,"(64, 68)",Alcoquant 6020 plus,,"(336, 355)",skúška na zistenie množstva alkoholu v dychu,breath,"(261, 305)",Škoda Roomster,,"(113, 127)",01.11.2022,,"(9, 19)",,,,08:59,,"(29, 34)",osobné motorové vozidlo,car,"(82, 105)",vykonaná,FALSE,"(252, 260)",Hlavnej; pred OD Lidl,,"(54, 61); (69, 81)",,,,,,,,,
116103064,"- v Košiciach po ul. Považskej v smere k ul. Toryskej dňa 10.11.2022 v čase okolo 11:18 hod. v stave vylučujúcom spôsobilosť viedol osobné motorové vozidlo zn. Audi A4, EVČ: KE 713MO, kde bol zastavený a kontrolovaný hliadkou OOPZ Košice- Západ, pričom bol podrobený dychovej skúške na určenie objemového percenta alkoholu v dychu prístrojom AlcoQuat 6020 plus, výrobné číslo A408975, pri ktorej mu bola nameraná pozitívna hodnota 0,57 mg/l,","0,57 mg/l",,"(431, 440)",alkoholu,alcohol,"(314, 322)",hliadkou OOPZ Košice- Západ,,"(217, 244)",Košiciach,,"(4, 13)",AlcoQuat 6020 plus,,"(342, 360)",dychovej skúške,breath,"(267, 282)",Audi A4,,"(160, 167)",10.11.2022,,"(58, 68)",,,,11:18,,"(82, 87)",osobné motorové vozidlo,car,"(132, 155)",podrobený,FALSE,"(257, 266)",Považskej v smere k ul.; Toryskej,,"(21, 44); (45, 53)",,,,,,,ul.,urban,"(17, 20)"
115717040,", ž e - v obci Zemplínsky Branč po ulici Kvetná v smere od ulice Kostolná dňa 04.11.2022 v čase okolo 22.45 hod., po predchádzajúcom požití alkoholických nápojov, viedol osobné motorové vozidlo značky Škoda Karoq, evidenčné číslo: Y kde bol pri rodinnom dome č. XXX/XX zastavený a kontrolovaný hliadkou OO PZ Michaľany, pričom pri kontrole bol podrobený dychovej skúške s meracím prístrojom AlcoQuant 6020 plus, evidenčného čísla A410213, pri ktorej mu bola v čase o 22.50 hod. nameraná hladina 0,89 mg/l alkoholu v dychu, čo je v prepočte 1,85 promile a pri opakovanej dychovej skúške v čase o 23.07 hod. mu bola nameraná hladina 1,01 mg/l alkoholu v dychu, čo je v prepočte 2,10 promile,","0,89 mg/l; 1,01 mg/l",,"(495, 504); (631, 640)",alkoholu,alcohol,"(505, 513)","hliadkou OO
PZ Michaľany",,"(294, 318)",Zemplínsky Branč,,"(15, 31)","AlcoQuant 6020
plus",,"(391, 410)",dychovej skúške,breath,"(354, 369)","Škoda
Karoq",,"(201, 212)",04.11.2022,,"(78, 88)",22.50; 23.07,,"(467, 472); (595, 600)",22.45,,"(102, 107)",osobné motorové vozidlo,car,"(170, 193)",podrobený,FALSE,"(344, 353)",ulici Kvetná; pri rodinnom dome,,,,,,,,,po ulici Kvetná,urban,"(32, 47)"
116173965,", ž e : dňa 08.11.2022 v čase o 00.06 hodine na ulici Hviezdoslavovej v meste Nitra smerom do centra mesta pred zastávkou MHD viedol ako vodič osobné motorové vozidlo zn. Nissan Primera, evidenčné číslo Z. XXXBD po požití väčšieho množstva alkoholu, ktorý sa u neho prejavil o 00.06 hod. ako 0,90 mg/l a o 00.39 hod. ako 0,77 mg/l alkoholu vo vydýchnutom vzduchu,","0,90 mg/l; 0,77 mg/l",,"(292, 301); (321, 330)",alkoholu,alcohol,"(331, 339)",,,,Nitra; zastávkou MHD,,"(78, 83); (112, 125)",,,,vzduchu,breath,"(355, 362)",Nissan Primera,,"(171, 185)",08.11.2022,,"(12, 22)",00.06; 00.39,,"(277, 282); (306, 311)",00.06,,"(32, 37)",osobné motorové vozidlo,car,"(143, 166)",,,,,,,,,,,,,,,
115881177,"dňa 10.10.2022 asi o 06.38 h pod vplyvom alkoholických nápojov ako vodič viedol osobné motorové vozidlo zn. Dacia Logan, evidenčného čísla O., v obci O. I., po ceste II/531, kde bol pri autobusovej zastávke zastavený a kontrolovaný hliadkou Okresného riaditeľstva, Okresného dopravného inšpektorátu Rimavská Sobota, kde dychovou skúškou prístrojom AlcoQuant 6020 plus, evidenčného čísla A409657 o 06.40 h bolo zistené, že mal v dychu 0,70 mg/l alkoholu, dychovou skúškou o 06.58 h bolo zistené, že mal v dychu 0,68 mg/l alkoholu a ďalšou dychovou skúškou o 07.13 h bolo zistené, že mal v dychu 0,60 mg/l alkoholu,","0,70 mg/l; 0,68 mg/l; 0,60 mg/l",,"(434, 443); (510, 519); (594, 603)",alkoholických nápojov; alkoholu,alcohol; alcohol,"(41, 62); (444, 452)","hliadkou Okresného riaditeľstva, Okresného dopravného inšpektorátu Rimavská Sobota",,"(232, 314)",O,,"(150, 151)",AlcoQuant 6020 plus,,"(348, 367)",dychovou skúškou; dychovou skúškou; dychovou skúškou,breath; breath; breath,"(320, 336); (454, 470); (538, 554)",Dacia Logan,,"(108, 119)",10.10.2022,,"(4, 14)",06.40; 06.58; 07.13,,"(397, 402); (473, 478); (557, 562)",06.38,,"(21, 26)",osobné motorové vozidlo,car,"(80, 103)",,,,autobusovej zastávke,,"(186, 206)",,,,,,,ceste II/531,class_II,"(160, 172)"
116130864,"dňa 09.11.2022 v čase o 23:20 h na Považskej ulici v meste Z. I., ako vodič viedol osobné motorové vozidlo značky Škoda Fabia, evidenčného čísla Z. XXX O., kedy bol zastavený a kontrolovaný hliadkou Obvodného oddelenia Policajného zboru Z. I. a bol vyzvaný na predloženie dokladov potrebných na vedenie a prevádzku motorového vozidla, ako i k dychovej skúške prístrojom, a pri podrobení sa dychovej skúške na zistenie požitia alkoholických nápojov s prístrojom AlcoQuant 6020 plus, ev. č. T. XXXXXX, mu dňa 09.11.2022 v čase o 23:26 h bola nameraná hodnota 0,83 mg/l etanolu v dychu pod číslom merania XXXX, a pri opakovanej skúške v čase o 23:46 h mu bola nameraná hodnota 0,95 mg/ l etanolu v dychu pod číslom merania XXXX,","0,83 mg/l; 0,95 mg/ l",,"(557, 566); (674, 684)",etanolu; etanolu,alcohol; alcohol,"(567, 574); (685, 692)",hliadkou Obvodného oddelenia Policajného zboru Z,,"(190, 238)",Z.,,"(59, 61)",AlcoQuant 6020 plus,,"(461, 480)",dychovej skúške; opakovanej skúške,breath; breath,"(343, 358); (614, 631)",Škoda Fabia,,"(114, 125)",09.11.2022,,"(4, 14)",23:26; 23:46,,"(527, 532); (641, 646)",23:20,,"(24, 29)",osobné motorové vozidlo,car,"(83, 106)",pri podrobení sa,FALSE,"(373, 389)",,,,zastavený a kontrolovaný,traffic_check,"(165, 189)",viedol,valid,"(76, 82)",Považskej ulici; v meste,urban; urban,"(35, 50); (51, 58)"
116285083,"dňa 14.11.2022 v čase 21.45 hodine v obci Šipošovské Kračany - Kostolné Kračany, presnejšie vedľa obecného parku pri miestnom pohostinstve po predchádzajúcom požití presne nezisteného množstva alkoholických nápojov viedla ako vodička osobné motorové vozidlo zn. Peugeot 206 s EČ: J.-XXXGP, pričom bola hliadkou Obvodného oddelenia PZ Dunajská Streda zastavená a kontrolovaná a pri kontrole bola podrobená dychovej skúške elektronickým meracím prístrojom typu AlcoQuant 6020 Plus, sériového čísla A409 626, číslo merania 427, ktorým jej bola nameraná hodnota 0,95 mg/l alkoholu vdychu, čo v prepočte zodpovedá 1 promile alkoholu vdychu,","0,95 mg/l",,"(558, 567)",alkoholických nápojov; alkoholu,alcohol; alcohol,"(193, 214); (568, 576)",hliadkou Obvodného oddelenia PZ Dunajská Streda,,"(302, 349)",Šipošovské Kračany - Kostolné Kračany,,"(42, 79)",AlcoQuant 6020 Plus,,"(459, 478)",dychovej skúške,breath,"(405, 420)",Peugeot 206,,"(262, 273)",14.11.2022,,"(4, 14)",,,,21.45,,"(22, 27)",osobné motorové vozidlo,car,"(234, 257)",podrobená,FALSE,"(395, 404)",vedľa obecného parku,,"(92, 112)",zastavená a kontrolovaná,traffic_check,"(350, 374)",viedla,valid,"(215, 221)",v obci,urban,"(35, 41)"
